0.3788222074508667:0.38682523369789124:-0.2331862449645996:0.9999547600746155:0.3765053451061249:0.37251701951026917:-0.2180602252483368:0.9999271035194397:0.3772951364517212:0.37199339270591736:-0.21811138093471527:0.9999317526817322:0.37794816493988037:0.37134218215942383:-0.21819454431533813:0.9999340176582336:0.3715536892414093:0.37408339977264404:-0.2357558161020279:0.9999042749404907:0.368252158164978:0.3751490116119385:-0.23578719794750214:0.999908447265625:0.36467692255973816:0.37610307335853577:-0.2357882708311081:0.9998911023139954:0.3720286786556244:0.37706631422042847:-0.12436651438474655:0.9998775720596313:0.3519571125507355:0.38327500224113464:-0.20552147924900055:0.9998925924301147:0.3798164427280426:0.40359610319137573:-0.19532401859760284:0.9999695420265198:0.37384578585624695:0.4066993296146393:-0.21882757544517517:0.999981701374054:0.39630815386772156:0.43881064653396606:-0.03161882981657982:0.99997478723526:0.3257351815700531:0.48213163018226624:-0.18605190515518188:0.999968945980072:0.4293242394924164:0.5372176170349121:-0.023789161816239357:0.9493211507797241:0.365669310092926:0.5959979295730591:-0.1966278851032257:0.9925277829170227:0.44973161816596985:0.6003726124763489:-0.14087902009487152:0.9041450619697571:0.4271261394023895:0.6310135126113892:-0.22125887870788574:0.9599474668502808:0.4606221318244934:0.6258533596992493:-0.17266488075256348:0.847611129283905:0.44256195425987244:0.6483715176582336:-0.2501775920391083:0.9325058460235596:0.4537602961063385:0.6245415806770325:-0.19389015436172485:0.8536158204078674:0.4461309611797333:0.6328461170196533:-0.2611101567745209:0.9343407154083252:0.4475640654563904:0.6164553761482239:-0.1532098650932312:0.8348236083984375:0.44085171818733215:0.6247751116752625:-0.22433429956436157:0.9128708839416504:0.4190308451652527:0.608354389667511:0.04994672164320946:0.9997441172599792:0.37986958026885986:0.6425883173942566:-0.049766551703214645:0.9996415972709656:0.5067988634109497:0.6484574675559998:-0.12037291377782822:0.9767212867736816:0.4473109841346741:0.6951569318771362:-0.25395533442497253:0.991395890712738:0.5410394072532654:0.8242373466491699:-0.07754170149564743:0.9626277089118958:0.47508808970451355:0.8933210372924805:-0.25103309750556946:0.9788862466812134:0.5346104502677917:0.8531365394592285:-0.07895021885633469:0.9288510680198669:0.473318487405777:0.9187917709350586:-0.2533373534679413:0.8765214085578918:0.5869777202606201:0.8603581190109253:-0.16316331923007965:0.9393813610076904:0.50992751121521:0.965338945388794:-0.3593233525753021:0.9668095111846924:0.3788658678531647:0.38636472821235657:-0.23701946437358856:0.9999444484710693:0.3764635920524597:0.37236398458480835:-0.22129926085472107:0.9999133944511414:0.37718793749809265:0.37199777364730835:-0.2213616818189621:0.9999183416366577:0.3778616487979889:0.37156975269317627:-0.2214556783437729:0.9999209046363831:0.371881365776062:0.37372109293937683:-0.24009089171886444:0.9998906850814819:0.36890092492103577:0.374670147895813:-0.24013479053974152:0.999896764755249:0.36533021926879883:0.375607430934906:-0.2401433140039444:0.9998803734779358:0.3715302050113678:0.377705842256546:-0.12665608525276184:0.9998506903648376:0.352157324552536:0.38223788142204285:-0.21250885725021362:0.9998806715011597:0.37958812713623047:0.40326127409935:-0.19883359968662262:0.9999592900276184:0.3737202286720276:0.40576687455177307:-0.22381064295768738:0.9999769926071167:0.3960110545158386:0.4383895695209503:-0.03193724527955055:0.9999603033065796:0.325781911611557:0.482284814119339:-0.18958145380020142:0.9999662637710571:0.4280525743961334:0.5375156402587891:-0.01589895226061344:0.9321960806846619:0.3651083707809448:0.609819233417511:-0.1938823163509369:0.9921906590461731:0.4483214318752289:0.6064282655715942:-0.13076438009738922:0.8619411587715149:0.4211321175098419:0.6448190808296204:-0.2221180498600006:0.9576941728591919:0.4603158235549927:0.6290733814239502:-0.16261836886405945:0.7898691892623901:0.43626776337623596:0.6621366739273071:-0.25266632437705994:0.9285397529602051:0.4535599648952484:0.629849374294281:-0.1843298226594925:0.7973147630691528:0.4411029815673828:0.6470165252685547:-0.26752862334251404:0.9300510883331299:0.44713345170021057:0.6221354603767395:-0.14347918331623077:0.7775008678436279:0.43597307801246643:0.6390696167945862:-0.2272842526435852:0.9058674573898315:0.4169352948665619:0.6057578325271606:0.05224579572677612:0.9997119903564453:0.3814830780029297:0.6430697441101074:-0.05207929387688637:0.9996234178543091:0.5057068467140198:0.6483832001686096:-0.11532195657491684:0.9734854102134705:0.44697391986846924:0.6979608535766602:-0.2585911154747009:0.990638017654419:0.539631187915802:0.8211022019386292:-0.07391905784606934:0.9586514830589294:0.4749205708503723:0.8889665007591248:-0.24642406404018402:0.9771283268928528:0.5332958698272705:0.852190375328064:-0.07396380603313446:0.9221280813217163:0.47317057847976685:0.9162037372589111:-0.24818149209022522:0.8642191886901855:0.5862104296684265:0.8584108948707581:-0.16017813980579376:0.9354588985443115:0.5096418261528015:0.9643743634223938:-0.3541795313358307:0.9643608331680298:0.37889665365219116:0.38726264238357544:-0.25629907846450806:0.9999364018440247:0.3765306770801544:0.37274718284606934:-0.24239131808280945:0.9999028444290161:0.37726327776908875:0.3723583519458771:-0.2424352914094925:0.9999082088470459:0.3780018389225006:0.37195804715156555:-0.24252334237098694:0.9999110698699951:0.3719331920146942:0.3743572235107422:-0.2622801661491394:0.9998813271522522:0.36896654963493347:0.3753894567489624:-0.26232704520225525:0.9998893141746521:0.365368515253067:0.3766208589076996:-0.262340247631073:0.999872088432312:0.3721773326396942:0.3781282603740692:-0.15013353526592255:0.9998283386230469:0.35250434279441833:0.3832509517669678:-0.2408795952796936:0.9998762011528015:0.37952327728271484:0.40366172790527344:-0.21777638792991638:0.9999454021453857:0.3735728859901428:0.40638086199760437:-0.24428433179855347:0.9999715685844421:0.3955787122249603:0.4379206895828247:-0.05175421014428139:0.9999511241912842:0.32559987902641296:0.48197734355926514:-0.21952205896377563:0.9999663233757019:0.42837151885032654:0.5373173952102661:-0.02587991952896118:0.9211494326591492:0.3644079566001892:0.5957816243171692:-0.22929245233535767:0.992429792881012:0.45065972208976746:0.6027528047561646:-0.12262251228094101:0.8418145775794983:0.42789289355278015:0.6284582018852234:-0.24667446315288544:0.9591878652572632:0.4613572061061859:0.6272655725479126:-0.14812466502189636:0.7608132362365723:0.4439535439014435:0.6442429423332214:-0.2754501402378082:0.9299830198287964:0.4552052319049835:0.6246394515037537:-0.17100264132022858:0.7689541578292847:0.44627314805984497:0.6279556155204773:-0.2846296727657318:0.9312851428985596:0.44896990060806274:0.6160312294960022:-0.13497473299503326:0.7476134300231934:0.4413861930370331:0.6204801201820374:-0.24868936836719513:0.9055651426315308:0.41574805974960327:0.603158175945282:0.051548734307289124:0.99969083070755:0.3767296373844147:0.6377477049827576:-0.05140722543001175:0.9996196031570435:0.5062457323074341:0.6490276455879211:-0.1000414788722992:0.966709315776825:0.44681674242019653:0.6963909864425659:-0.25106045603752136:0.9892377853393555:0.5398441553115845:0.8234447836875916:-0.060666460543870926:0.9494007229804993:0.4741677939891815:0.8902942538261414:-0.24417713284492493:0.9740853905677795:0.5345318913459778:0.8540298938751221:-0.061077188700437546:0.9126207828521729:0.47319138050079346:0.9165120720863342:-0.2463880032300949:0.8520482182502747:0.5866866707801819:0.8578518033027649:-0.1452108472585678:0.9249400496482849:0.5092718005180359:0.9631237983703613:-0.3514213263988495:0.9601252675056458:0.3794083595275879:0.38867804408073425:-0.26160213351249695:0.9999239444732666:0.3769303560256958:0.373475044965744:-0.2463456243276596:0.9998873472213745:0.3775748908519745:0.37309789657592773:-0.24640974402427673:0.9998934268951416:0.3782747983932495:0.3727588653564453:-0.2465122640132904:0.9998974800109863:0.37255486845970154:0.3751186430454254:-0.26642030477523804:0.999860942363739:0.369791179895401:0.37605610489845276:-0.2664867639541626:0.9998700618743896:0.36622127890586853:0.37738168239593506:-0.2665063440799713:0.9998496770858765:0.37217167019844055:0.37874355912208557:-0.14665062725543976:0.9998018741607666:0.3530338704586029:0.38427719473838806:-0.23850105702877045:0.9998518228530884:0.3797903060913086:0.40519607067108154:-0.22083543241024017:0.9999383091926575:0.3737408518791199:0.4079481065273285:-0.24757136404514313:0.9999670386314392:0.3954200744628906:0.43645069003105164:-0.042792439460754395:0.9999526143074036:0.32557764649391174:0.48219242691993713:-0.2088824063539505:0.9999635815620422:0.42837685346603394:0.5347338914871216:-0.030532442033290863:0.9275345802307129:0.3626430332660675:0.5998023152351379:-0.21826772391796112:0.991691529750824:0.44946324825286865:0.6032866835594177:-0.1477053463459015:0.8389008641242981:0.42141228914260864:0.6388059854507446:-0.2419356405735016:0.9556384086608887:0.46042320132255554:0.6276018619537354:-0.1775953471660614:0.7535772919654846:0.4363670349121094:0.658911406993866:-0.27376577258110046:0.9242628812789917:0.45398661494255066:0.6269948482513428:-0.1994882971048355:0.7609533071517944:0.4406834542751312:0.64262455701828:-0.287965327501297:0.9257902503013611:0.44788262248039246:0.6187179684638977:-0.16026027500629425:0.7416464686393738:0.4358522295951843:0.6330148577690125:-0.24675169587135315:0.8969857692718506:0.4162752032279968:0.6045344471931458:0.05178707093000412:0.9996920228004456:0.3785701096057892:0.6388828754425049:-0.05163397267460823:0.9996176958084106:0.5060798525810242:0.6489100456237793:-0.1046992838382721:0.9630822539329529:0.4463540315628052:0.6971670389175415:-0.26099643111228943:0.9876819252967834:0.5399630665779114:0.8224082589149475:-0.054206546396017075:0.9440158605575562:0.4746883511543274:0.8916988968849182:-0.2508622407913208:0.9724340438842773:0.5341565608978271:0.8524924516677856:-0.0541185587644577:0.9047612547874451:0.4731999337673187:0.9189995527267456:-0.253313273191452:0.8425027132034302:0.5849180221557617:0.8596066832542419:-0.13925610482692719:0.9180009961128235:0.5093886852264404:0.9632389545440674:-0.3634287118911743:0.9581941962242126:0.37943965196609497:0.3882187604904175:-0.26227426528930664:0.999920129776001:0.3771045506000519:0.37337493896484375:-0.24726258218288422:0.9998806715011597:0.3777518570423126:0.372972697019577:-0.2473158985376358:0.999887228012085:0.37842655181884766:0.37259039282798767:-0.24740394949913025:0.9998922348022461:0.37257978320121765:0.37498369812965393:-0.2670113444328308:0.9998524785041809:0.36970004439353943:0.3759159743785858:-0.2670544981956482:0.9998619556427002:0.36601561307907104:0.37718239426612854:-0.26706674695014954:0.9998396039009094:0.37236300110816956:0.3785107731819153:-0.15252891182899475:0.9997909069061279:0.3527850806713104:0.38357317447662354:-0.24275217950344086:0.9998400807380676:0.37994223833084106:0.40413016080856323:-0.22328826785087585:0.999934196472168:0.3737906217575073:0.4069008231163025:-0.249648779630661:0.99996417760849:0.3953336477279663:0.43698322772979736:-0.05629734322428703:0.9999507665634155:0.3254980146884918:0.4814370572566986:-0.21919387578964233:0.9999615550041199:0.42756375670433044:0.535671055316925:-0.029691191390156746:0.9275506734848022:0.3655475974082947:0.5939082503318787:-0.22821708023548126:0.9916893243789673:0.4508265256881714:0.6028501987457275:-0.1291712522506714:0.8403999209403992:0.4258292615413666:0.6294453740119934:-0.24716468155384064:0.9565006494522095:0.4619772136211395:0.6275166273117065:-0.15616901218891144:0.7544737458229065:0.4410439133644104:0.6477963924407959:-0.2760985493659973:0.9257121682167053:0.4566076993942261:0.6259920001029968:-0.1785002052783966:0.7617387771606445:0.44443556666374207:0.6318621635437012:-0.2870344817638397:0.9271376729011536:0.4499155282974243:0.6175714135169983:-0.14136071503162384:0.7432207465171814:0.4394940733909607:0.6231608390808105:-0.2500744163990021:0.8980240225791931:0.4152394235134125:0.6025182008743286:0.05140679329633713:0.9996728301048279:0.3764466345310211:0.6381083726882935:-0.05126471072435379:0.9996008276939392:0.5063080191612244:0.6487131714820862:-0.10266710072755814:0.9633241891860962:0.4462195038795471:0.6981272101402283:-0.2468932718038559:0.9873529672622681:0.5402471423149109:0.8227276802062988:-0.06161820515990257:0.943964958190918:0.4748856723308563:0.8935433626174927:-0.24695713818073273:0.9732127785682678:0.5347933173179626:0.8519406914710999:-0.06241505965590477:0.9046494364738464:0.47346189618110657:0.9200676083564758:-0.24933739006519318:0.8428492546081543:0.5867955088615417:0.8593795299530029:-0.1479984074831009:0.9183594584465027:0.5095953345298767:0.9620338678359985:-0.35977795720100403:0.9591754674911499:0.37991002202033997:0.38785502314567566:-0.2421465963125229:0.9999343752861023:0.3774023950099945:0.3731223940849304:-0.2276226133108139:0.9999018311500549:0.37804022431373596:0.3726838231086731:-0.227675661444664:0.9999070763587952:0.3786661922931671:0.37227925658226013:-0.227767214179039:0.9999103546142578:0.37290918827056885:0.37492790818214417:-0.2472255378961563:0.9998777508735657:0.3701319098472595:0.3760020434856415:-0.24727347493171692:0.9998854398727417:0.36659443378448486:0.3774905204772949:-0.24727879464626312:0.9998660087585449:0.37246420979499817:0.37866729497909546:-0.13465328514575958:0.9998286366462708:0.35371583700180054:0.3847048580646515:-0.22439102828502655:0.9998663663864136:0.3804788291454315:0.4044950604438782:-0.2039908617734909:0.9999465346336365:0.37427350878715515:0.4076477885246277:-0.2301931083202362:0.999970018863678:0.3958950340747833:0.43773406744003296:-0.03881639987230301:0.9999575614929199:0.32692092657089233:0.481698602437973:-0.20091266930103302:0.9999648928642273:0.4286740720272064:0.5368220210075378:-0.01465839333832264:0.9293424487113953:0.3625970184803009:0.6079685688018799:-0.20749874413013458:0.991539478302002:0.4493233561515808:0.6062551140785217:-0.11505811661481857:0.851709246635437:0.4194858968257904:0.6421993970870972:-0.2311576008796692:0.9551892280578613:0.4603618383407593:0.6293145418167114:-0.14282013475894928:0.7680845856666565:0.4343436658382416:0.6599814295768738:-0.2604275345802307:0.9242857098579407:0.4530334174633026:0.6291791796684265:-0.16424904763698578:0.7757639288902283:0.43875113129615784:0.6463018655776978:-0.273741215467453:0.925919771194458:0.44709357619285583:0.6219634413719177:-0.12704986333847046:0.7565929293632507:0.4338078200817108:0.6381751894950867:-0.23540210723876953:0.8977482318878174:0.41831448674201965:0.6087650656700134:0.0530666783452034:0.999696671962738:0.38288289308547974:0.6440826654434204:-0.05290331691503525:0.9996029138565063:0.5062068104743958:0.6505175828933716:-0.1131782978773117:0.9642371535301208:0.446829229593277:0.6958242058753967:-0.2632461488246918:0.9879333972930908:0.5403093695640564:0.8224239349365234:-0.07526446878910065:0.944451093673706:0.4750765264034271:0.8915358781814575:-0.25941789150238037:0.9722846746444702:0.5336469411849976:0.8530731797218323:-0.07522385567426682:0.9099448323249817:0.4733982980251312:0.9180380702018738:-0.2623068392276764:0.8458209037780762:0.5862317681312561:0.8596639037132263:-0.15902189910411835:0.9205145239830017:0.5098435282707214:0.9632843136787415:-0.3672710359096527:0.9581862092018127:0.8515790531182079:0.5520191649637941:-1.4035982180820021:sofa:3
